18123,84461
17238,84461
17238,83822
16173,83822
16173,82882
15403,82882
15403,82042
14529,82042
14529,81025
13855,81025
13855,80240
12908,80240
12908,79436
11966,79436
11966,78153
11656,78153
11656,77423
10594,77423
10594,76663
9538,76663
9538,75430
9194,75430
9194,74134
8995,74134
8995,73100
8374,73100
8374,72323
7257,72323
7257,70921
7342,70921
7342,69934
6608,69934
6608,69089
5509,69089
5509,67629
5859,67629
5859,66651
5030,66651
5030,65599
4353,65599
4353,64365
4203,64365
4203,63199
3859,63199
3859,62080
3332,62080
3332,60930
2886,60930
2886,59725
2659,59725
2659,58443
2874,58443
2874,57200
2980,57200
2980,56043
2526,56043
2526,54824
2530,54824
2530,53655
1961,53655
1961,52442
1784,52442
1784,51216
1871,51216
1871,50002
94879,50002
94879,48778
1908,48778
1908,47577
2290,47577
2290,46358
2214,46358
2214,45112
1969,45112
1969,43949
2512,43949
2512,42714
2459,42714
2459,41501
2597,41501
2597,40431
3453,40431
3453,39044
2801,39044
2801,37957
3499,37957
3499,36695
3512,36695
3512,35647
4265,35647
4265,34456
4533,34456
4533,33156
4529,33156
4529,32244
5557,32244
5557,31050
5850,31050
5850,30073
6637,30073
6637,28759
6703,28759
6703,27677
7272,27677
7272,26884
8359,26884
8359,25888
9045,25888
9045,24511
9112,24511
9112,23770
10205,23770
10205,22615
10659,22615
10659,21754
11539,21754
11539,20756
12224,20756
12224,19629
12757,19629
12757,18479
13287,18479
13287,17949
14528,17949
14528,17265
15567,17265
15567,16332
16336,16332
16336,15179
16904,15179
16904,14627
18045,14627
18045,13723
18861,13723
18861,12679
19572,12679
19572,12092
20660,12092
20660,10993
21360,10993
21360,10637
22605,10637
22605,10044
23670,10044
23670,9443
24723,9443
24723,8812
25757,8812
25757,8085
26738,8085
26738,7423
27762,7423
27762,6971
28896,6971
28896,6141
29851,6141
29851,6191
31203,6191
31203,5166
32094,5166
32094,4912
33304,4912
33304,5020
34628,5020
34628,4288
35660,4288
35660,3910
36814,3910
36814,3763
38031,3763
38031,3146
39130,3146
39130,3274
40400,3274
40400,2883
41558,2883
41558,2114
42666,2114
42666,2809
43992,2809
43992,1832
45104,1832
45104,2619
46394,2619
46394,2074
47572,2074
47572,1773
48780,1773
48780,2481
50002,2481
50002,1798
51224,1798
51224,1650
52454,1650
52454,2084
53651,2084
53651,2573
54825,2573
54825,2818
56011,2818
56011,2196
57326,2196
57326,2935
58438,2935
58438,3003
59660,3003
59660,3714
60743,3714
60743,3225
62113,3225
62113,4017
63160,4017
63160,3847
64483,3847
64483,4594
65523,4594
65523,5376
66529,5376
66529,5511
67773,5511
67773,5527
69087,5527
69087,6609
69939,6609
69939,6582
71300,6582
71300,7578
72162,7578
72162,8020
73303,8020
73303,8579
74385,8579
74385,9193
75438,9193
75438,9717
76551,9717
76551,10783
77298,10783
77298,11096
78570,11096
78570,11764
79599,11764
79599,12480
80596,12480
80596,13408
81416,13408
81416,14310
82247,14310
82247,14943
83327,14943
83327,15778
84225,15778
84225,17147
84564,17147
84564,17952
85475,17952
85475,18444
86762,18444
86762,19647
87228,19647
87228,20637
87937,20637
87937,21643
88621,21643
88621,22405
89651,22405
89651,23570
90106,23570
90106,24505
90907,24505
90907,25550
91538,25550
91538,26663
92050,26663
92050,27846
92415,27846
92415,28883
93054,28883
93054,29818
93928,29818
93928,31057
94147,31057
94147,32020
95017,32020
95017,33357
94942,33357
94942,34372
95729,34372
95729,35749
95428,35749
95428,36737
96359,36737
96359,38066
96101,38066
96101,39213
96495,39213
96495,40266
97379,40266
97379,41465
97630,41465
97630,42789
97083,42789
97083,43988
97220,43988
97220,45134
97872,45134
97872,46339
98098,46339
98098,47549
98378,47549
98378,48794
97661,48794
97661,50002
