39,41
47,51
41,45
59,34
49,55
49,66
59,60
23,9
59,18
59,37
61,23
45,57
67,39
11,22
3,17
31,40
3,15
15,14
12,37
59,55
58,47
11,15
5,38
3,9
50,37
40,33
44,31
18,25
65,68
7,3
51,45
5,27
1,27
67,24
46,61
23,26
59,16
33,49
9,16
57,24
55,16
27,57
7,18
67,32
60,67
1,25
47,33
15,20
25,9
17,6
55,53
16,25
11,3
67,42
47,61
51,39
4,13
21,13
7,0
63,47
5,25
25,13
46,55
65,35
45,36
19,9
5,8
8,37
47,56
4,23
53,28
48,29
44,39
65,21
18,23
63,27
52,61
15,23
59,41
69,38
1,31
15,26
6,19
11,19
70,43
55,54
63,57
15,42
61,63
3,41
46,39
3,14
12,27
69,57
55,35
43,39
41,47
69,43
4,35
21,42
15,38
14,7
49,52
25,7
33,40
66,59
59,47
55,48
10,17
5,6
48,69
15,35
35,10
21,9
13,14
62,49
41,51
51,50
49,33
52,35
3,3
7,30
69,34
60,17
7,4
19,10
13,26
45,51
53,39
12,15
17,15
24,15
10,31
18,21
24,7
19,27
61,21
41,57
67,25
55,64
61,47
62,43
68,41
31,52
65,40
59,38
67,28
15,15
69,23
61,39
41,55
65,39
59,39
27,10
55,49
11,5
57,42
13,13
3,1
2,11
25,10
9,11
9,33
39,47
13,37
5,11
69,31
55,52
53,54
60,27
45,47
12,9
61,27
65,53
17,25
45,52
51,57
31,55
11,12
49,31
62,69
69,61
15,19
18,7
53,41
2,25
1,2
55,67
41,53
57,65
3,21
19,7
35,65
58,19
51,37
61,19
67,45
52,31
7,15
23,5
62,63
47,35
45,37
1,4
69,67
17,23
67,67
59,64
58,55
6,9
20,7
21,6
56,45
57,69
63,67
49,40
24,25
5,30
2,1
15,22
23,13
61,49
48,63
32,55
41,56
6,11
63,41
35,55
1,28
5,33
9,5
35,15
69,37
53,67
43,53
17,7
59,68
19,15
43,51
68,39
9,20
57,53
7,21
63,66
50,47
64,45
3,19
7,37
61,25
65,49
40,23
64,53
65,69
35,59
23,62
23,34
33,39
31,12
21,34
39,5
11,31
37,29
52,9
18,1
27,54
33,5
16,53
5,48
31,43
41,5
65,33
24,31
16,67
41,67
56,1
53,5
60,11
21,45
9,56
51,17
51,64
29,64
9,57
21,41
39,16
18,53
16,29
7,62
25,53
16,3
63,2
43,15
15,55
58,3
23,15
29,25
10,69
22,39
58,31
35,32
9,68
47,8
64,5
49,17
47,59
9,40
11,51
35,37
60,3
64,9
39,36
25,51
55,57
35,45
51,69
7,52
33,15
1,67
17,63
47,6
17,47
37,55
40,55
4,57
36,41
44,3
32,1
67,5
45,67
59,32
21,51
28,35
43,44
67,15
26,59
37,51
20,27
17,31
25,68
35,27
37,68
33,17
32,67
5,55
66,53
25,49
32,3
37,28
12,45
45,44
53,7
33,11
53,35
53,23
17,58
30,57
37,49
46,7
59,59
61,1
15,57
55,15
41,1
30,67
7,54
49,18
65,5
47,26
47,2
38,25
11,70
53,66
7,9
19,45
53,19
23,51
66,3
37,27
15,0
41,50
42,25
23,59
17,43
43,6
39,57
53,24
53,16
47,63
13,51
36,63
9,61
27,68
27,2
36,45
27,36
67,12
25,19
51,16
24,37
27,1
23,70
33,1
31,19
18,65
9,65
35,39
39,7
65,13
29,33
33,55
63,1
33,23
29,55
10,1
41,26
47,16
21,29
29,1
33,30
67,31
15,67
41,35
6,57
19,41
37,39
7,57
23,45
39,31
9,59
47,29
29,59
27,7
31,37
46,19
30,39
22,61
63,49
38,9
16,55
5,42
10,43
27,50
15,46
27,49
31,58
41,12
43,64
57,11
21,64
41,8
55,2
7,46
28,23
2,51
53,49
44,27
63,6
52,23
33,60
49,9
69,10
15,64
53,12
45,13
26,53
32,49
7,47
14,53
16,61
19,3
19,49
1,53
20,53
43,16
57,7
9,43
5,49
32,25
65,17
23,47
27,37
59,29
7,67
29,27
40,65
43,65
1,66
27,8
28,41
22,33
55,63
43,66
22,1
11,64
37,57
23,16
21,31
10,63
48,11
21,68
35,19
9,67
20,55
31,49
33,0
33,27
29,65
18,61
10,3
41,11
32,23
33,66
31,70
40,5
51,19
3,54
17,27
15,28
25,37
25,32
21,58
31,46
29,44
22,69
52,3
23,61
67,1
38,13
41,49
49,23
14,51
13,49
22,31
47,66
11,61
53,15
36,37
63,37
3,57
43,3
43,63
38,31
65,4
54,7
1,63
36,19
15,60
25,21
45,29
19,56
28,29
54,1
40,29
47,13
24,57
43,18
21,36
29,57
23,54
49,25
41,18
21,65
44,67
53,29
11,54
67,4
43,29
7,51
17,1
15,65
15,47
45,63
47,41
38,47
23,55
37,7
13,56
2,39
49,11
47,65
51,1
32,65
25,47
18,55
43,69
18,49
47,10
48,25
25,69
19,70
19,29
7,43
39,11
19,31
47,42
31,41
69,7
41,15
39,61
65,12
7,55
57,36
51,23
17,29
41,63
3,47
53,3
14,63
34,17
7,31
22,57
20,49
13,68
21,35
19,33
36,23
65,15
34,5
31,45
1,43
39,59
41,48
37,23
16,51
15,59
47,7
56,17
28,59
13,69
46,21
19,53
47,1
45,43
35,57
55,69
35,28
31,33
38,27
39,43
47,21
23,33
33,53
29,31
1,51
37,52
65,29
45,3
49,0
27,53
46,13
31,44
65,3
63,16
67,56
22,29
1,45
37,4
24,43
40,31
23,17
29,52
38,57
9,9
34,45
17,41
26,33
27,17
37,13
22,47
49,15
5,64
31,42
61,35
45,42
47,3
5,68
25,55
45,60
45,1
15,61
29,19
7,66
24,53
19,57
6,51
37,59
37,1
25,41
17,59
5,53
14,69
34,29
59,11
65,16
3,67
5,61
38,3
40,59
46,29
23,57
3,51
10,41
13,2
59,9
47,43
25,35
5,56
28,31
45,24
1,47
35,46
42,67
15,1
27,60
29,67
2,45
45,15
48,13
19,69
23,46
38,1
30,47
29,5
11,45
47,5
31,67
27,45
32,35
65,9
49,41
7,65
37,31
43,31
21,33
19,66
50,27
50,11
41,69
31,36
28,63
41,61
41,33
39,63
39,51
70,15
45,27
43,8
33,31
1,65
24,67
15,36
68,1
43,27
8,43
19,43
39,67
7,49
55,32
19,35
17,53
13,1
25,63
37,5
31,60
47,23
49,65
33,35
63,7
29,17
11,47
48,21
12,67
33,61
68,7
27,13
25,42
19,32
5,51
25,3
15,6
61,7
46,65
58,15
53,9
21,37
37,65
41,62
49,28
63,28
6,47
50,23
57,5
31,23
58,7
55,1
38,69
61,34
19,65
59,56
11,69
15,32
53,14
18,33
27,38
22,27
33,68
37,8
1,61
7,53
5,57
47,27
27,62
40,35
45,25
30,27
41,65
30,13
9,51
29,49
49,67
8,53
43,11
43,59
41,16
25,48
21,69
22,37
29,7
50,5
13,55
29,30
62,11
23,66
39,62
22,51
52,29
11,65
51,29
25,0
27,43
34,25
25,17
21,19
43,57
21,39
19,1
15,43
32,47
63,13
45,21
36,61
47,4
47,25
57,9
53,18
24,63
55,21
25,29
33,9
25,64
19,18
65,2
27,39
33,10
47,55
28,45
22,65
15,66
29,34
31,5
18,51
51,14
43,68
7,50
19,4
21,61
42,61
39,23
31,11
16,45
70,5
9,63
38,65
19,55
33,32
60,33
46,1
43,12
39,1
29,45
2,59
1,44
1,40
43,43
35,48
17,39
69,5
27,52
55,11
65,1
11,58
49,1
67,13
29,10
55,6
2,69
29,35
36,31
45,12
33,45
53,11
18,59
25,43
31,27
14,45
1,48
13,45
1,60
2,63
54,11
47,17
21,43
8,63
28,13
52,67
42,21
31,8
69,9
5,60
33,38
25,38
55,13
59,3
33,34
18,43
27,47
0,57
1,50
27,29
59,13
31,30
35,63
9,49
31,69
51,15
34,3
31,53
55,31
39,24
29,39
67,14
29,2
52,7
35,43
31,9
56,13
63,5
47,22
26,43
50,67
43,2
62,9
5,54
27,65
44,63
39,20
41,7
19,30
13,44
12,65
25,34
9,41
25,1
27,20
26,45
51,7
25,45
11,52
50,9
61,57
21,63
20,41
19,46
27,21
21,44
37,41
56,9
43,61
41,17
23,23
33,56
26,3
53,21
17,2
4,45
17,48
13,31
63,14
40,27
3,69
15,3
39,69
5,45
47,69
29,69
29,37
37,45
37,48
17,65
42,29
17,55
15,48
35,47
33,8
61,31
23,2
33,20
7,68
1,59
47,64
8,59
32,63
51,13
33,7
59,21
23,41
29,13
54,15
5,43
68,3
19,44
4,65
37,9
39,27
17,3
61,0
11,59
39,18
41,68
41,13
31,13
21,1
32,17
41,64
65,30
64,13
23,69
29,41
35,68
63,15
33,22
37,11
51,5
11,57
18,39
39,3
62,3
68,13
35,67
9,55
61,17
31,4
31,32
39,52
45,65
45,7
8,65
55,4
50,69
43,0
58,1
35,13
36,15
51,11
7,13
57,67
17,69
11,49
27,63
63,69
45,41
35,38
33,14
47,67
33,26
41,19
43,9
36,35
35,11
49,3
23,63
19,28
43,17
7,44
41,59
25,46
37,37
29,32
43,13
0,53
31,17
39,66
17,49
10,7
51,22
30,53
25,39
19,61
38,23
13,3
21,55
31,28
3,45
13,41
23,1
35,4
45,17
37,3
23,35
59,1
19,67
17,51
2,67
1,57
37,21
20,47
2,43
1,35
3,46
15,50
21,67
55,19
19,63
59,4
16,41
49,27
42,5
15,33
25,27
28,17
10,61
46,25
14,55
35,49
43,67
38,39
31,20
51,9
38,45
17,35
31,25
28,25
21,49
39,9
37,67
53,13
47,11
66,9
30,1
21,21
17,33
36,1
27,33
25,67
55,3
57,8
58,13
15,69
14,3
4,49
39,17
24,59
13,33
33,25
31,47
61,8
57,14
25,57
2,37
10,49
33,16
23,65
26,49
55,30
38,5
45,14
49,7
20,1
52,19
28,19
27,59
35,58
65,25
69,8
34,19
65,8
3,53
17,64
29,23
58,65
52,69
19,51
23,31
55,7
39,65
40,1
34,61
37,15
35,35
31,21
63,11
27,35
19,5
25,61
38,21
15,5
41,27
4,51
49,21
35,31
55,29
3,52
39,25
69,1
1,55
41,3
23,53
56,11
41,9
36,65
5,69
15,41
21,60
45,58
49,58
47,15
22,55
28,67
62,5
48,7
31,1
29,47
17,67
57,3
49,8
23,50
33,69
61,5
11,63
33,57
40,61
23,37
61,12
67,7
59,12
39,33
29,3
18,3
27,3
12,53
13,43
31,3
1,64
20,59
27,5
42,23
29,11
0,37
38,17
39,19
25,30
63,3
25,56
59,10
5,47
30,35
15,44
37,35
59,5
35,23
35,2
28,55
54,9
13,47
43,23
35,5
65,7
57,29
14,41
12,61
27,41
39,15
58,29
13,5
25,23
61,13
30,9
15,49
31,62
51,65
19,38
33,47
15,45
21,27
7,40
44,9
13,53
24,21
35,1
33,12
45,11
37,43
59,57
37,61
21,23
9,3
40,7
33,67
3,49
25,26
61,11
1,49
45,18
21,53
28,57
9,17
44,23
9,47
35,9
55,17
25,60
30,17
30,15
29,48
61,29
3,62
9,53
43,26
16,33
25,65
11,53
7,39
0,67
41,25
11,43
27,23
17,57
62,15
3,63
43,14
35,17
39,58
19,59
53,1
31,65
49,47
45,9
7,42
51,3
37,19
21,50
35,25
63,32
39,50
27,28
27,55
13,66
47,68
35,36
21,5
37,63
38,43
53,25
7,63
34,49
2,57
35,26
57,13
5,44
13,67
49,29
45,59
41,31
27,31
33,43
33,37
34,65
20,3
21,59
45,10
1,41
11,1
23,3
28,11
34,63
26,57
26,21
4,69
30,69
30,61
19,47
57,17
12,1
43,21
36,11
17,61
36,21
21,62
18,41
56,5
67,11
53,4
45,19
29,21
7,69
39,48
28,5
23,44
57,1
21,3
5,65
61,9
63,9
45,4
28,47
31,31
56,29
19,62
39,37
35,29
3,43
45,69
33,52
8,57
53,20
41,20
26,23
44,19
25,52
22,19
36,67
13,63
1,69
7,45
61,3
17,21
51,63
43,41
23,42
25,59
43,70
27,67
7,61
13,58
69,13
55,5
31,14
4,3
21,47
29,63
37,6
38,33
45,28
9,69
29,38
41,29
51,25
15,51
50,19
9,39
51,2
49,13
17,45
49,16
33,63
39,35
39,45
7,59
13,57
16,39
20,67
27,64
35,21
35,69
20,31
23,43
41,21
65,10
10,59
19,37
43,25
1,37
27,69
15,53
35,7
18,35
13,48
31,61
49,5
19,39
2,49
33,33
6,69
63,31
17,37
25,4
45,23
5,63
47,9
69,3
31,15
30,19
4,61
49,24
19,64
22,23
33,21
5,59
60,29
37,14
2,55
14,31
47,19
59,61
44,5
10,65
38,37
16,57
13,59
23,67
14,59
31,35
31,7
40,69
30,5
67,29
17,68
58,35
49,63
33,42
40,13
33,3
51,6
33,65
57,31
37,69
5,66
3,58
3,61
27,11
48,3
29,26
43,7
3,55
15,63
59,15
29,22
8,47
50,3
57,15
11,46
59,7
13,62
32,39
49,20
29,51
69,11
24,29
15,13
13,61
18,47
19,36
39,10
58,5
33,51
63,29
48,15
54,31
38,11
35,41
44,21
29,61
25,31
9,48
23,29
11,55
15,31
63,33
35,3
36,57
21,52
55,34
19,19
35,12
31,51
27,25
57,33
67,9
67,6
29,50
13,60
37,47
26,69
61,15
41,23
9,52
11,50
7,60
45,16
35,51
29,24
37,25
33,41
67,55
7,41
10,57
24,23
33,59
30,23
55,9
43,1
17,5
31,50
5,67
15,29
41,14
21,57
35,61
46,69
3,65
12,49
23,49
57,10
31,29
31,59
70,1
43,5
11,4
41,2
27,51
29,53
27,61
20,17
26,39
23,39
13,65
29,42
56,65
25,33
43,19
10,45
24,3
9,45
11,67
23,20
68,9
37,17
30,65
39,21
63,0
20,39
65,11
61,43
33,29
67,3
45,5
35,33
29,43
60,7
50,13
36,25
33,6
51,21
29,29
18,27
69,15
35,8
3,59
37,33
61,10
34,70
46,44
34,34
50,42
51,48
54,33
33,62
14,42
35,60
32,69
22,35
56,56
34,56
32,42
56,53
42,34
55,62
57,46
42,42
25,66
70,14
49,68
40,48
24,55
36,10
25,20
39,26
50,22
2,16
48,38
20,61
14,23
58,66
46,70
48,40
2,52
68,36
2,50
22,6
8,66
9,60
41,60
16,66
68,8
62,14
42,66
27,44
10,67
52,24
24,18
48,44
21,18
37,46
61,6
20,58
26,68
58,49
8,62
55,66
33,54
40,60
36,58
66,22
24,35
33,46
30,43
66,57
34,67
30,68
18,57
46,63
54,16
70,35
34,27
46,36
34,64
61,40
70,36
46,23
66,56
1,56
46,31
58,30
58,54
36,60
29,66
62,40
22,36
10,16
68,52
28,8
70,13
48,56
48,70
24,51
46,48
45,30
66,32
52,51
54,53
28,42
29,46
48,58
51,32
42,68
64,41
37,20
30,46
62,29
4,59
51,34
24,66
14,57
5,58
42,58
18,11
42,70
64,22
60,44
36,32
14,62
18,54
61,70
54,14
62,0
20,69
15,62
28,24
43,42
42,47
32,53
2,60
29,62
43,38
30,49
16,59
50,28
45,26
62,36
10,54
22,34
64,24
25,50
42,63
56,10
19,14
57,0
38,29
62,38
6,53
26,18
48,23
62,47
16,34
24,12
66,30
64,46
34,40
2,26
66,55
23,68
34,68
16,17
11,68
46,40
11,40
3,2
61,32
30,70
68,53
36,55
28,33
14,4
21,54
46,38
38,68
19,54
27,34
47,24
56,19
8,60
8,51
12,2
23,56
46,24
64,54
26,47
58,21
64,59
48,60
20,65
51,54
61,48
66,27
38,18
68,0
56,18
22,49
66,29
52,48
48,39
26,62
50,57
45,62
24,65
17,34
26,52
9,54
17,24
46,51
65,52
12,69
46,32
46,62
48,65
30,41
2,42
60,2
5,52
56,25
17,12
64,12
57,22
54,30
34,51
37,36
18,58
35,64
32,40
24,61
16,18
9,32
24,10
50,38
52,26
28,60
38,66
8,56
59,0
4,63
60,26
2,41
42,26
35,62
16,56
54,46
6,6
64,7
54,38
20,18
56,23
56,70
58,64
50,32
38,63
42,54
30,38
38,26
48,52
64,44
58,8
24,60
52,10
28,40
26,4
0,56
52,68
24,16
39,54
60,9
10,58
66,43
18,34
2,27
7,64
38,32
58,38
21,38
30,8
26,34
66,44
64,11
4,40
2,4
16,69
54,50
36,26
51,10
48,62
42,49
32,48
69,36
54,49
6,56
37,58
6,63
56,38
52,43
24,46
38,30
58,32
22,66
24,27
39,4
62,56
61,38
50,21
10,38
40,24
36,7
40,57
23,38
45,70
58,34
44,22
29,60
48,68
52,32
68,54
39,56
22,67
46,27
30,50
18,70
2,54
32,6
56,40
68,15
8,67
20,60
34,38
68,56
44,15
32,46
58,14
8,69
22,64
46,68
56,26
39,32
43,24
69,14
34,21
53,32
48,57
16,62
49,64
54,62
22,56
16,12
58,56
3,42
62,33
58,40
25,58
54,61
60,32
26,28
38,36
24,69
36,50
28,64
70,45
28,30
27,24
2,30
23,52
40,62
18,8
26,54
22,30
48,32
44,14
61,14
36,20
54,29
22,48
43,56
13,54
44,34
47,52
59,36
32,54
27,66
26,64
46,59
28,52
69,16
2,53
41,70
60,52
20,64
60,40
20,56
42,56
70,49
45,64
53,22
4,27
30,58
19,68
24,41
56,42
39,30
52,70
54,34
38,51
29,40
62,59
59,30
62,12
47,70
58,53
6,52
0,65
52,20
40,36
54,13
68,16
22,32
52,21
46,67
8,58
19,2
22,28
60,61
61,18
19,34
56,49
0,8
63,30
50,56
55,14
57,30
64,61
0,55
12,60
64,32
46,64
9,58
38,64
4,55
26,19
44,65
28,18
0,28
4,44
42,60
44,38
61,56
62,13
48,46
15,16
27,30
18,63
64,52
29,54
62,64
40,25
60,48
37,62
12,39
38,10
6,5
24,20
36,17
27,12
60,24
64,18
0,69
58,18
54,2
13,52
31,68
8,22
66,64
20,16
49,10
20,70
60,62
13,0
68,12
14,44
47,44
66,65
54,69
56,14
30,22
62,2
20,12
20,48
35,20
60,37
11,34
60,66
23,14
16,0
43,62
12,63
56,8
37,66
54,68
60,57
14,65
5,0
59,26
14,6
21,28
50,50
18,5
18,38
65,22
68,46
12,6
43,32
24,2
21,2
66,58
40,11
34,50
54,19
25,70
18,28
41,30
46,66
58,68
68,26
56,16
14,26
38,15
67,48
61,22
46,2
10,28
30,54
28,28
0,1
22,50
54,65
20,24
68,11
58,58
0,3
20,37
60,43
53,8
32,38
22,18
28,58
64,3
36,46
62,1
42,40
64,27
26,40
29,14
37,0
69,50
4,2
58,36
25,36
32,20
47,62
22,24
31,64
10,47
62,10
4,10
50,43
59,66
56,69
28,62
10,70
39,8
41,4
1,54
52,27
13,10
66,4
38,62
17,60
16,40
68,62
31,18
32,31
2,48
18,62
20,32
25,62
16,52
16,31
58,46
67,8
24,47
54,24
48,30
18,18
32,45
46,5
68,45
12,25
10,56
26,26
44,28
8,48
22,22
62,67
34,7
40,40
8,61
19,0
34,13
43,22
54,48
70,60
52,15
55,40
0,7
48,5
48,27
64,66
34,30
66,52
29,18
20,54
20,38
33,28
17,54
42,20
70,44
14,12
37,32
63,24
58,33
51,28
37,70
68,38
17,44
59,6
36,51
39,70
46,12
52,0
24,33
54,25
69,60
0,10
66,6
8,8
26,61
54,35
36,52
66,28
9,0
26,11
34,36
3,70
16,5
35,44
60,38
14,22
11,2
5,62
18,6
9,42
35,70
40,28
46,41
70,3
51,4
16,64
66,70
27,46
30,4
38,40
46,53
30,44
62,4
58,26
24,39
34,8
62,70
41,36
10,44
14,35
39,0
60,1
29,16
57,68
70,38
11,36
45,46
70,46
28,21
66,8
69,28
26,41
4,30
62,65
29,6
66,39
49,26
18,30
0,29
17,14
31,26
41,52
33,4
54,52
48,33
23,4
16,11
28,39
5,70
33,2
7,20
18,4
1,58
26,48
39,6
21,48
68,23
18,2
67,58
46,9
37,64
62,60
44,41
14,1
12,22
68,57
0,27
24,8
24,50
12,4
3,10
20,51
66,12
48,2
30,60
23,0
28,50
54,58
54,6
49,2
23,22
38,24
64,38
63,44
53,58
69,62
44,42
42,24
4,12
64,70
10,20
24,48
2,9
34,60
9,30
52,36
30,52
58,67
11,0
69,66
41,0
56,2
34,9
67,22
0,15
3,68
35,0
32,29
43,36
30,11
63,40
21,22
4,38
10,36
43,34
52,60
44,30
24,30
61,16
12,54
38,28
28,66
52,11
23,24
70,63
42,1
38,8
64,4
16,54
2,36
12,28
52,18
55,36
14,2
6,20
44,56
70,7
61,54
66,38
24,56
62,57
52,44
44,40
4,0
20,36
26,63
28,32
54,56
20,52
35,14
36,49
25,44
62,8
24,5
32,52
0,36
52,65
14,33
40,47
64,6
16,22
2,17
12,56
46,16
47,60
18,56
32,28
12,52
51,68
32,24
8,29
9,4
46,26
6,4
29,56
60,5
4,56
44,25
70,28
4,7
32,43
42,28
46,50
46,33
28,14
51,66
51,8
67,20
26,65
26,20
69,42
0,68
64,40
60,70
46,17
70,66
6,44
60,23
67,52
56,63
24,62
15,52
41,32
18,37
6,32
58,25
9,6
65,38
1,14
58,24
45,20
40,4
16,4
60,19
23,28
21,4
68,32
62,17
34,66
34,4
50,0
23,60
42,62
39,38
29,4
6,17
0,17
12,57
55,12
10,10
59,14
42,38
69,32
22,38
0,54
10,4
28,51
34,41
2,70
45,66
55,0
38,38
68,58
18,9
26,44
6,39
44,52
20,22
24,45
14,46
38,42
8,0
26,38
0,52
16,30
62,7
24,14
6,42
14,54
50,25
46,4
0,12
50,58
32,33
43,28
50,64
68,64
35,30
20,5
60,18
70,56
56,46
10,22
10,53
26,10
67,0
64,68
22,12
58,57
48,67
40,56
11,10
70,42
52,22
14,56
50,26
54,60
22,15
60,34
3,48
21,20
16,63
15,68
40,3
36,70
36,36
32,61
20,62
60,6
2,32
22,42
6,40
0,4
38,7
70,29
58,2
32,0
0,34
6,61
5,20
64,34
56,27
38,34
8,64
64,48
2,6
34,11
2,68
40,22
8,54
56,58
35,6
70,8
60,36
24,36
29,12
26,29
21,46
56,47
62,34
16,2
12,24
12,55
44,68
